idx,sar_id,obl_id,eli_id
2496,1199159026782801920,1199181249627262978,
2497,1195564544371806209,,1195562183112974336
2498,1195558796413849600,1195559039322796033,
2499,1199339318717767680,1199349222321065984,
2500,1195565518708707328,1195566628500623362,1195535467648835588
2501,1199327049388904449,1199336921685606401,
2502,1195126679951355905,1195458549184258048,
2503,1195523520396173314,1195569395843637248,
2504,1199349674970357760,1199349899470524417,1199339990360002563
2505,1195346343541141505,1195347154996514816,1195181875242979328
2506,1199344940905418755,1199348072515620864,1181410129369022464
2507,1195573415765315584,1195574362277130241,1195573119701749761
2508,1195580281475874816,1195582361980637184,
2509,1199211493704777733,1199355183836340230,
2510,1195557107535405056,1195557925907042304,1195554515082194945
2511,1199340034970640384,1199340498088906757,1199327913499332608
2512,1195068227430297600,1195548125731205120,1195010417141207040
2513,1199349126887948289,1199349477770960897,1199342043853516801
2514,1195569033044586497,1195570321190899712,1195568721315561472
2515,1195559235267940353,1195559641553309697,1195550928482365441
2516,1195556672506355713,,
2517,1195559381166772224,1195561073073541122,
2518,1195549920964595712,1195554801175736321,
2519,1199348526389452803,,1199068772214169600
2520,1195356570386944001,1195357033182171143,
2521,1195017295590051840,1195445710256328704,
2522,1199346753759105024,1199347194026811393,
2523,1199026663897612288,1199153882292793344,
2524,1195582090559066112,1195582316132945921,1195393896718581760
2525,1199201862399905793,1199332798903005184,1199195516426473473
2526,1199323213127286784,1199342873822392323,
2527,1199337758948356099,1199341511709609984,1199319987787313159
2528,1199341889918398465,,
2529,1199009551179296768,,
2530,1195552143287242752,,
2531,1199341200471252995,1199342579239636993,1199327104007057413
2532,1195583714362843136,,1195383354914463751
2533,1199341221543497728,,1199340218131705863
2534,1195438095619051520,1195468987129315340,
2535,1199352132731887623,,
2536,1195560345026355200,1195560444137631745,1195560048719581184
2537,1197179113229996032,1197186748150898691,
2538,1195564296455049216,,
2539,1195523702391099392,,
2540,1199089383992807424,,1199074144777719808
2541,1199342205543964678,1199342784093638663,
2542,1195569759833559047,,
2543,1195399346595880960,,1195336761850753024
2544,1199223007782326273,1199356103525568517,
2545,1198799576079179776,,
2546,1199331011886235649,,
2547,1081277365785976832,1199348053905248256,
2548,1195558291146887168,1195558475469770752,
2549,1199353356843655168,,1199352064675061760
2550,1199351224602124288,1199356654346784770,1199350912537579520
2551,1195575603161894912,,
2552,1195440465853714433,,
2553,1199339328872370176,1199340496088231941,
2554,1195557756767555585,1195558654449049605,
2555,1195557548322983936,1195557972098682880,
2556,1199355350148931584,,1199183735243100161
2557,1195573216456015872,1195573294763655168,
2558,1195583028191485953,1195583125268684800,1195582954958966785
2559,1199330575762513922,,
2560,1199339096172138497,,
2561,1199342663452880897,1199344064425914371,1199334606085836815
2562,1195576203761115137,,
2563,1199349055991754753,1199349167933575168,1199200316002099205
2564,1199350110620200960,1199350807642148867,1199348612121145344
2565,1199349670692216833,,
2566,1195427491072090117,,
2567,1199353398874779648,,
2568,1195559861808971777,,1195555168714051590
2569,1195545113218433026,,1195488995653935104
2570,1195406715849592832,1195556195630628864,
2571,1199352560177598465,,1199348756501549057
2572,1199336930111963142,,
2573,1199337999512637441,,
2574,1199355793033875461,1199356547320565760,1199355176986918912
2575,1199153043071229952,1199162752666877954,1199076960233828352
2576,1195518185614626816,1195567644876783617,
2577,1195501368255098880,,
2578,1199217842668920832,1199316979309514752,1199008455916429317
2579,1199332794658242570,1199356337861353472,
2580,1199253480994738176,1199271914457501698,
2581,1195444474823892992,,
2582,1199040623677829127,1199356309839077377,1198825561428119552
2583,1199356319804751877,,
2584,1199347701155975170,,
2585,1199349070172737536,,
2586,1199158431384387584,,1199154467494453248
2587,1199312041925849088,1199342254143336448,1199305812604309507
2588,1195453684827582464,1195522928324042752,
2589,1199152880349065218,1199336706966573060,
2590,1199341843814572032,,1199307808962940929
2591,1199125210475171840,1199129232904994821,1199122154731819013
2592,1199094146587344896,1199355981622198272,
2593,1195095607901401088,1195423948617502720,
2594,1195556022712066054,1195556219382980609,1195555095661776896
2595,1195569361064361984,1195578617956188160,
2596,1199352121960865794,1199352608470839296,1199351291991998465
2597,1195560439935119362,,
2598,1199149730594480128,,
2599,1195571848714412032,1195572134019510272,
2600,1199330326662782976,1199342540765286402,
2601,1195520291008647168,,
2602,1195482133260914691,,
2603,1195565982468587520,1195569918005170176,
2604,1195556431967260672,1195557164301144064,1195552600705437698
2605,1195569991673888768,,
2606,1199330817878773761,1199333636106883073,1198874104490790912
2607,1199344680686587904,1199344917232766977,
2608,1199237139596267521,1199310562229915648,
2609,1199108888957739008,1199328782152110082,
2610,1195580611177697284,,
2611,1195564784202272768,1195581613767299077,
2612,1199359390253551617,1199359445270237186,1199329918808657922
2613,1199310823413313537,,
2614,1195415357214711809,1195436625813098496,
2615,1195563528876437505,,
2616,1195577539873452038,1195577723546210305,
2617,1199355230233780226,,1199354356384055296
2618,1195520428275621889,1195526991891648518,1195438262652936192
2619,1197376848780378112,1199325834009432066,
2620,1195559180586737664,1195566274375491585,1195400229958217728
2621,1199315498632126465,1199343309228933125,1199310204636033029
2622,1195088227784437772,1195523975369121792,
2623,1195567272099643392,1195580286186053633,
2624,1195517662790594561,1195566819127562240,
2625,1195582804882546688,1195583064866295808,
2626,1195491773621006337,1195554316771192832,
2627,1199243938634326016,,
2628,1195561564549586951,1195562441008128000,
2629,1199058190673096707,1199058469132873731,1199041310033928192
2630,1199330743421472768,,
2631,1195454976379772929,,
2632,1199179371249946625,1199326302169391104,
2633,1199241851653558272,1199255021143175171,1199241638880534528
2634,1195582472953532416,1195582823035494405,1194966578179145729
2635,1195581873591898112,,1195499667158683649
2636,1193235292234362885,,
2637,1199332696897441793,,1199330768507539457
2638,1199272428502949888,,
2639,1199345849521721350,,
2640,1199344794079612929,1199345810019778560,1199344638223499264
2641,1199290530217299968,1199334078790668288,1199192065852289024
2642,1195549924537954305,1195569325408567297,
2643,1199143950424129536,,1199082510744985601
2644,1199350230552064003,1199356441120903169,
2645,1195372649976696832,,
2646,1195554865436659712,1195555784471519232,
2647,1199074725928034304,1199268987651137536,
2648,1195164599500312576,,
2649,1198686960329666560,,1198672186015387653
2650,1199357093033185282,1199358980033781760,
2651,1199328013999071232,,
2652,1195575889611898880,,
2653,1199300495841677312,1199323426885906432,
2654,1199321781548584960,1199326673654730752,
2655,1195567353104191488,,
2656,1195563075350384641,,
2657,1189730702918598658,,
2658,1195062450430906368,1195403525544501248,
2659,1199335489075077120,1199338975816601602,
2660,1199345430313594882,1199346339638738944,
2661,1195582199866654720,1195582780962410496,1195581755702550529
2662,1199336887397183490,1199343514032586753,
2663,1195566985867878401,1195567638270922753,
2664,1199166804590907393,1199350197303808002,
2665,1199356053046956032,1199356246844944384,
2666,1199329561063890944,,
2667,1199319319269855233,1199338584559370241,
2668,1199223592728367104,1199306973067587585,
2669,1195557352323178497,,1195519518904180736
2670,1199358058327085057,1199358647979118595,
2671,1199347101999628289,1199347693459402752,1197903281734979584
2672,1194412400432353282,,
2673,1195397755700531200,1195457832436584450,
2674,1199352125924532225,1199354828792700930,
2675,1199342030045925379,1199342820517040133,
2676,1199339491363708934,1199340620122226696,1189202525389578241
2677,1195557348691103744,1195558193105166336,
2678,1199345058580844546,,
2679,1195572301846253570,1195583800606183424,
2680,1195568643301490689,,1195378602663002114
2681,1195332084627320832,1195379530132840450,1195269691775897600
2682,1195554179025997824,1195556451378442240,
2683,1195368168098848769,,
2684,1199358093089480712,,1198971659832696834
2685,1199342739373973510,,
2686,1199043074971852801,1199334994482565121,1198578439806169088
2687,1199339780288532480,,
2688,1199321872271167488,1199336436203343873,
2689,1195558384042311682,1195563617858531329,1195554842854473728
2690,1199128124308541440,1199346541028265985,1198830012389941248
2691,1195548764938702849,,
2692,1195567271114084352,1195567468795662337,1195561908679528448
2693,1199132418566971394,1199352354119782402,
2694,1199356951848607744,1199357258297036801,1199354643995754496
2695,1195555526261854208,,
2696,1195557524910555136,1195558933085249537,1195507009669472256
2697,1195571709161558017,,
2698,1195557639658393600,,1195532329231380480
2699,1195571635601969152,,1195571358522105857
2700,1198900876305285121,1199200386751578112,
2701,1199327233644515328,1199327871082196992,1199026292974407682
2702,1195402495712878592,1195531363987922944,
2703,1195561902346293250,,
2704,1198949750307008513,1198977651245010950,1198948583103447041
2705,1195515846245978113,1195519703176765440,
2706,1194352353773666304,1195562895540707329,
2707,1199353130867134464,1199353618371162112,1199094645059440645
2708,1199347935214850049,1199348757059358720,
2709,1195542928677953536,,
2710,1195567226658553856,1195568855298428928,1195493449707008000
2711,1199189686020923392,1199212057830268929,1199148303956488194
2712,1199358040580988929,1199358320219475968,
2713,1199313265500794882,1199313603758870534,
2714,1199304749427892226,,1199294654405054465
2715,1199345548953677829,1199346740521885703,
2716,1195421946759933952,,
2717,1195560972196425728,1195561427458838528,1195560222221316097
2718,1199290025357299712,,
2719,1195564898333286402,1195570529656197121,
2720,1195446800724807681,,
2721,1195220894144008192,1195327569916284928,
2722,1199211904553701379,1199244840426360832,
2723,1195431276406140928,1195436001428201473,
2724,1199347563557556225,,
2725,1199222240224530432,1199299311013519361,
2726,1199348754140188672,,
2727,1195560832027054080,,
2728,1195563446970007552,1195564832512196608,1195555593706192897
2729,1199356116372574208,,
2730,1199355011790233601,,
2731,1195537214844919808,1195545292277456897,1195535268922744837
2732,1199240767556005888,1199240983298412545,
2733,1199347838762643458,1199348620291559429,1199342696831143936
2734,1199348164471513088,1199348619255508993,
2735,1195567593295364096,1195568485138452480,1195567494045540352
2736,1195368767997517824,1195484345303220224,
2737,1199022992711286785,,
2738,1195530289360986112,1195542877448765442,1195477086451818496
2739,1199326088738017281,1199326843326943233,1199324412027244544
2740,1195579101228290048,,
2741,1195570010233528321,,
2742,1199354756608729088,,1199354636878196736
2743,1199177167856377857,1199319411007594496,
2744,1195125180210786304,1195231188929134592,1195016168198815745
2745,1195474335991050247,,
2746,1198951333002403840,,1198629761679077376
2747,1163595453532790785,,
2748,1199343792383389696,,1199330901622165509
2749,1195562197193244672,,1195398195075059713
2750,1199302478237519872,1199348806120198145,1198828205139992577
2751,1199089660326268928,1199336434504585218,
2752,1199342902112993281,1199350520684711937,1199341482496249857
2753,1195558811051974656,,
2754,1195398613280542721,,
2755,1199343399507116032,1199344106255683586,
2756,1199305803842367493,1199350548564021248,1199088400634011648
2757,1195569500508192768,,
2758,1199301055743434752,,
2759,1195573692492898305,1195584610404618240,
2760,1199347325333696513,,
2761,1199238103963242496,1199342158815227906,
2762,1199351449056100353,,
2763,1195560345466740736,1195560641546850304,1195560195818213378
2764,1195553708219629568,,
2765,1199345109382254594,1199347361270521856,1199342369872609281
2766,1198716707768086528,,
2767,1195559451891077120,1195565549259902976,1195495185175605248
2768,1199355758741204997,1199356358308577280,
2769,1199332640828133376,,1199099926296350721
2770,1199332152099430400,1199342061113077760,
2771,1199349738442612736,1199350414056947712,
2772,1199340168764739585,1199341639191281664,
2773,1199339253991444480,1199341360194584576,1199338885861396480
2774,1199355854505406465,1199357797902610433,
2775,1199357562409209858,1199358228594929664,1199356459286499329
2776,1195562429142323200,1195565984876130304,
2777,1199355499629699072,1199357284826136576,1162211067730128902
2778,1199003509443760128,,
2779,1199347032713875456,,1199339258680528899
